shipment_id,order_id,carrier_id,route_id,origin_warehouse_id,destination_warehouse_id,departure_time,original_eta,current_eta,shipment_status,quantity_units,transport_cost_eur
SHP-0608,ORD-0608,CAR-005,R-006,MIL-01,BRU-01,2026-08-04 23:00:00,2026-08-05 03:48:00,2026-08-05 03:48:00,IN_TRANSIT,75,385.25
SHP-0609,ORD-0609,CAR-006,R-002,PAR-01,FRA-01,2026-08-14 12:00:00,2026-08-14 19:06:00,2026-08-14 19:06:00,IN_TRANSIT,75,445.23
SHP-0610,ORD-0610,CAR-006,R-009,MIL-01,FRA-01,2026-08-26 07:00:00,2026-08-26 14:24:00,2026-08-26 14:24:00,IN_TRANSIT,10,465.48
SHP-0611,ORD-0611,CAR-003,R-004,BRU-01,PAR-01,2026-08-01 06:00:00,2026-08-01 09:48:00,2026-08-01 09:48:00,IN_TRANSIT,25,253.94
SHP-0612,ORD-0612,CAR-005,R-005,FRA-01,MAD-01,2026-08-24 04:00:00,2026-08-24 08:48:00,2026-08-24 08:48:00,IN_TRANSIT,100,385.25
SHP-0613,ORD-0613,CAR-001,R-003,MIL-01,PAR-01,2026-08-26 04:00:00,2026-08-26 18:54:00,2026-08-26 18:54:00,IN_TRANSIT,200,1093.16
SHP-0614,ORD-0614,CAR-001,R-002,PAR-01,FRA-01,2026-08-25 21:00:00,2026-08-26 04:06:00,2026-08-26 04:06:00,IN_TRANSIT,75,519.44
SHP-0615,ORD-0615,CAR-001,R-011,MAD-01,MIL-01,2026-08-15 05:00:00,2026-08-15 21:00:00,2026-08-15 21:00:00,IN_TRANSIT,10,1173.48
SHP-0616,ORD-0616,CAR-001,R-004,BRU-01,PAR-01,2026-08-15 05:00:00,2026-08-15 08:48:00,2026-08-15 08:48:00,IN_TRANSIT,100,280.67
SHP-0617,ORD-0617,CAR-003,R-007,FRA-01,PAR-01,2026-08-10 00:00:00,2026-08-10 07:06:00,2026-08-10 07:06:00,IN_TRANSIT,100,469.96
SHP-0618,ORD-0618,CAR-002,R-001,PAR-01,BRU-01,2026-08-27 18:00:00,2026-08-27 21:48:00,2026-08-27 21:48:00,IN_TRANSIT,10,360.86
SHP-0619,ORD-0619,CAR-005,R-007,FRA-01,PAR-01,2026-08-04 03:00:00,2026-08-04 10:06:00,2026-08-04 10:06:00,IN_TRANSIT,50,568.9
SHP-0620,ORD-0620,CAR-006,R-007,FRA-01,PAR-01,2026-08-03 08:00:00,2026-08-03 15:06:00,2026-08-03 15:06:00,IN_TRANSIT,10,445.23
SHP-0621,ORD-0621,CAR-004,R-010,MIL-01,MAD-01,2026-08-06 09:00:00,2026-08-07 01:00:00,2026-08-07 01:00:00,IN_TRANSIT,50,1564.64
SHP-0622,ORD-0622,CAR-005,R-005,BRU-01,FRA-01,2026-08-08 07:00:00,2026-08-08 11:48:00,2026-08-08 11:48:00,IN_TRANSIT,10,385.25
SHP-0623,ORD-0623,CAR-005,R-006,FRA-01,BRU-01,2026-08-11 06:00:00,2026-08-11 10:48:00,2026-08-11 10:48:00,IN_TRANSIT,25,385.25
SHP-0624,ORD-0624,CAR-004,R-002,MAD-01,FRA-01,2026-08-13 13:00:00,2026-08-13 20:06:00,2026-08-13 20:06:00,IN_TRANSIT,25,692.58
SHP-0625,ORD-0625,CAR-004,R-011,MAD-01,MIL-01,2026-08-01 23:00:00,2026-08-02 15:00:00,2026-08-02 15:00:00,IN_TRANSIT,200,1564.64
SHP-0626,ORD-0626,CAR-002,R-002,MIL-01,PAR-01,2026-08-23 14:00:00,2026-08-23 21:06:00,2026-08-23 21:06:00,IN_TRANSIT,10,667.84
SHP-0627,ORD-0627,CAR-001,R-001,PAR-01,BRU-01,2026-08-14 19:00:00,2026-08-14 22:48:00,2026-08-14 22:48:00,IN_TRANSIT,100,280.67
SHP-0628,ORD-0628,CAR-004,R-007,FRA-01,PAR-01,2026-08-06 23:00:00,2026-08-07 06:06:00,2026-08-07 06:06:00,IN_TRANSIT,150,692.58
SHP-0629,ORD-0629,CAR-005,R-011,MAD-01,MIL-01,2026-08-04 02:00:00,2026-08-04 18:00:00,2026-08-04 18:00:00,IN_TRANSIT,150,1285.24
SHP-0630,ORD-0630,CAR-002,R-009,MIL-01,FRA-01,2026-08-05 07:00:00,2026-08-05 14:24:00,2026-08-05 14:24:00,IN_TRANSIT,200,698.22
SHP-0631,ORD-0631,CAR-006,R-007,FRA-01,PAR-01,2026-08-07 07:00:00,2026-08-07 14:06:00,2026-08-07 14:06:00,IN_TRANSIT,50,445.23
SHP-0632,ORD-0632,CAR-005,R-002,PAR-01,FRA-01,2026-08-15 01:00:00,2026-08-15 08:06:00,2026-08-15 08:06:00,IN_TRANSIT,200,568.9
SHP-0633,ORD-0633,CAR-003,R-008,PAR-01,MIL-01,2026-08-28 11:00:00,2026-08-28 18:24:00,2026-08-28 18:24:00,IN_TRANSIT,150,491.34
SHP-0634,ORD-0634,CAR-002,R-012,MAD-01,PAR-01,2026-08-25 00:00:00,2026-08-25 14:54:00,2026-08-25 14:54:00,IN_TRANSIT,200,1405.48
SHP-0635,ORD-0635,CAR-003,R-005,BRU-01,FRA-01,2026-08-16 22:00:00,2026-08-17 02:48:00,2026-08-17 02:48:00,IN_TRANSIT,75,318.25
SHP-0636,ORD-0636,CAR-006,R-012,BRU-01,MAD-01,2026-08-29 16:00:00,2026-08-30 06:54:00,2026-08-30 06:54:00,IN_TRANSIT,50,936.99
SHP-0637,ORD-0637,CAR-002,R-004,MAD-01,BRU-01,2026-08-24 20:00:00,2026-08-24 23:48:00,2026-08-24 23:48:00,IN_TRANSIT,100,360.86
SHP-0638,ORD-0638,CAR-006,R-007,FRA-01,PAR-01,2026-08-20 15:00:00,2026-08-20 22:06:00,2026-08-20 22:06:00,IN_TRANSIT,50,445.23
SHP-0639,ORD-0639,CAR-005,R-004,BRU-01,PAR-01,2026-08-30 10:00:00,2026-08-30 13:48:00,2026-08-30 13:48:00,IN_TRANSIT,10,307.4
SHP-0640,ORD-0640,CAR-006,R-010,MIL-01,MAD-01,2026-08-01 22:00:00,2026-08-02 14:00:00,2026-08-02 14:00:00,IN_TRANSIT,100,1005.84
SHP-0641,ORD-0641,CAR-006,R-006,FRA-01,BRU-01,2026-08-21 00:00:00,2026-08-21 04:48:00,2026-08-21 04:48:00,IN_TRANSIT,50,301.5
SHP-0642,ORD-0642,CAR-003,R-006,FRA-01,BRU-01,2026-08-25 00:00:00,2026-08-25 04:48:00,2026-08-25 04:48:00,IN_TRANSIT,100,318.25
SHP-0643,ORD-0643,CAR-004,R-004,BRU-01,MAD-01,2026-08-25 01:00:00,2026-08-25 04:48:00,2026-08-25 04:48:00,IN_TRANSIT,200,374.22
SHP-0644,ORD-0644,CAR-002,R-006,MIL-01,BRU-01,2026-08-24 04:00:00,2026-08-24 08:48:00,2026-08-24 08:48:00,IN_TRANSIT,50,452.25
SHP-0645,ORD-0645,CAR-004,R-005,BRU-01,FRA-01,2026-08-30 01:00:00,2026-08-30 05:48:00,2026-08-30 05:48:00,IN_TRANSIT,75,469.0
SHP-0646,ORD-0646,CAR-005,R-005,BRU-01,FRA-01,2026-08-09 17:00:00,2026-08-09 21:48:00,2026-08-09 21:48:00,IN_TRANSIT,100,385.25
SHP-0647,ORD-0647,CAR-006,R-005,BRU-01,MIL-01,2026-08-12 02:00:00,2026-08-12 06:48:00,2026-08-12 06:48:00,IN_TRANSIT,50,301.5
SHP-0648,ORD-0648,CAR-004,R-005,MAD-01,BRU-01,2026-08-03 02:00:00,2026-08-03 06:48:00,2026-08-03 06:48:00,IN_TRANSIT,50,469.0
SHP-0649,ORD-0649,CAR-003,R-007,FRA-01,PAR-01,2026-08-10 04:00:00,2026-08-10 11:06:00,2026-08-10 11:06:00,IN_TRANSIT,25,469.96
SHP-0650,ORD-0650,CAR-005,R-008,FRA-01,MIL-01,2026-08-30 01:00:00,2026-08-30 08:24:00,2026-08-30 08:24:00,IN_TRANSIT,50,594.78
SHP-0651,ORD-0651,CAR-004,R-012,MAD-01,PAR-01,2026-08-24 09:00:00,2026-08-24 23:54:00,2026-08-24 23:54:00,IN_TRANSIT,75,1457.54
SHP-0652,ORD-0652,CAR-005,R-010,MIL-01,MAD-01,2026-08-16 23:00:00,2026-08-17 15:00:00,2026-08-17 15:00:00,IN_TRANSIT,25,1285.24
SHP-0653,ORD-0653,CAR-005,R-010,FRA-01,MAD-01,2026-08-30 02:00:00,2026-08-30 18:00:00,2026-08-30 18:00:00,IN_TRANSIT,200,1285.24
SHP-0654,ORD-0654,CAR-006,R-012,PAR-01,MIL-01,2026-08-04 03:00:00,2026-08-04 17:54:00,2026-08-04 17:54:00,IN_TRANSIT,100,936.99
SHP-0655,ORD-0655,CAR-003,R-012,MAD-01,PAR-01,2026-08-20 16:00:00,2026-08-21 06:54:00,2026-08-21 06:54:00,IN_TRANSIT,200,989.04
SHP-0656,ORD-0656,CAR-006,R-002,MAD-01,BRU-01,2026-08-04 02:00:00,2026-08-04 09:06:00,2026-08-04 09:06:00,IN_TRANSIT,200,445.23
SHP-0657,ORD-0657,CAR-005,R-008,MAD-01,FRA-01,2026-08-30 08:00:00,2026-08-30 15:24:00,2026-08-30 15:24:00,IN_TRANSIT,10,594.78
SHP-0658,ORD-0658,CAR-001,R-010,MIL-01,PAR-01,2026-08-29 01:00:00,2026-08-29 17:00:00,2026-08-29 17:00:00,IN_TRANSIT,100,1173.48
SHP-0659,ORD-0659,CAR-003,R-003,MAD-01,FRA-01,2026-08-03 11:00:00,2026-08-04 01:54:00,2026-08-04 01:54:00,IN_TRANSIT,10,989.04
SHP-0660,ORD-0660,CAR-005,R-002,BRU-01,MIL-01,2026-08-05 12:00:00,2026-08-05 19:06:00,2026-08-05 19:06:00,IN_TRANSIT,150,568.9
SHP-0661,ORD-0661,CAR-001,R-005,BRU-01,FRA-01,2026-08-07 02:00:00,2026-08-07 06:48:00,2026-08-07 06:48:00,IN_TRANSIT,75,351.75
SHP-0662,ORD-0662,CAR-005,R-007,FRA-01,PAR-01,2026-08-18 00:00:00,2026-08-18 07:06:00,2026-08-18 07:06:00,IN_TRANSIT,150,568.9
SHP-0663,ORD-0663,CAR-001,R-004,MAD-01,BRU-01,2026-08-27 10:00:00,2026-08-27 13:48:00,2026-08-27 13:48:00,IN_TRANSIT,200,280.67
SHP-0664,ORD-0664,CAR-005,R-001,MAD-01,BRU-01,2026-08-26 12:00:00,2026-08-26 15:48:00,2026-08-26 15:48:00,IN_TRANSIT,75,307.4
SHP-0665,ORD-0665,CAR-006,R-002,PAR-01,FRA-01,2026-08-21 03:00:00,2026-08-21 10:06:00,2026-08-21 10:06:00,IN_TRANSIT,25,445.23
SHP-0666,ORD-0666,CAR-006,R-004,FRA-01,MAD-01,2026-08-05 11:00:00,2026-08-05 14:48:00,2026-08-05 14:48:00,IN_TRANSIT,75,240.57
SHP-0667,ORD-0667,CAR-004,R-010,BRU-01,MIL-01,2026-08-08 05:00:00,2026-08-08 21:00:00,2026-08-08 21:00:00,IN_TRANSIT,200,1564.64
SHP-0668,ORD-0668,CAR-004,R-003,PAR-01,MAD-01,2026-08-24 18:00:00,2026-08-25 08:54:00,2026-08-25 08:54:00,IN_TRANSIT,150,1457.54
SHP-0669,ORD-0669,CAR-002,R-012,MAD-01,PAR-01,2026-08-28 22:00:00,2026-08-29 12:54:00,2026-08-29 12:54:00,IN_TRANSIT,100,1405.48
SHP-0670,ORD-0670,CAR-001,R-011,MAD-01,MIL-01,2026-08-18 09:00:00,2026-08-19 01:00:00,2026-08-19 01:00:00,IN_TRANSIT,50,1173.48
SHP-0671,ORD-0671,CAR-001,R-001,PAR-01,BRU-01,2026-08-12 16:00:00,2026-08-12 19:48:00,2026-08-12 19:48:00,IN_TRANSIT,150,280.67
SHP-0672,ORD-0672,CAR-001,R-006,FRA-01,BRU-01,2026-08-08 08:00:00,2026-08-08 12:48:00,2026-08-08 12:48:00,IN_TRANSIT,75,351.75
SHP-0673,ORD-0673,CAR-005,R-010,MIL-01,MAD-01,2026-08-22 21:00:00,2026-08-23 13:00:00,2026-08-23 13:00:00,IN_TRANSIT,100,1285.24
SHP-0674,ORD-0674,CAR-006,R-010,MAD-01,BRU-01,2026-08-29 01:00:00,2026-08-29 17:00:00,2026-08-29 17:00:00,IN_TRANSIT,50,1005.84
SHP-0675,ORD-0675,CAR-003,R-002,PAR-01,FRA-01,2026-08-04 20:00:00,2026-08-05 03:06:00,2026-08-05 03:06:00,IN_TRANSIT,10,469.96
SHP-0676,ORD-0676,CAR-003,R-011,MAD-01,MIL-01,2026-08-07 15:00:00,2026-08-08 07:00:00,2026-08-08 07:00:00,IN_TRANSIT,150,1061.72
SHP-0677,ORD-0677,CAR-004,R-002,PAR-01,FRA-01,2026-08-22 04:00:00,2026-08-22 11:06:00,2026-08-22 11:06:00,IN_TRANSIT,50,692.58
SHP-0678,ORD-0678,CAR-006,R-010,MIL-01,MAD-01,2026-08-02 23:00:00,2026-08-03 15:00:00,2026-08-03 15:00:00,IN_TRANSIT,10,1005.84
SHP-0679,ORD-0679,CAR-004,R-009,MAD-01,FRA-01,2026-08-16 04:00:00,2026-08-16 11:24:00,2026-08-16 11:24:00,IN_TRANSIT,75,724.08
SHP-0680,ORD-0680,CAR-006,R-008,FRA-01,MIL-01,2026-08-18 09:00:00,2026-08-18 16:24:00,2026-08-18 16:24:00,IN_TRANSIT,25,465.48
SHP-0681,ORD-0681,CAR-006,R-009,MIL-01,FRA-01,2026-08-04 09:00:00,2026-08-04 16:24:00,2026-08-04 16:24:00,IN_TRANSIT,50,465.48
SHP-0682,ORD-0682,CAR-004,R-009,MIL-01,FRA-01,2026-08-05 02:00:00,2026-08-05 09:24:00,2026-08-05 09:24:00,IN_TRANSIT,10,724.08
SHP-0683,ORD-0683,CAR-006,R-006,FRA-01,BRU-01,2026-08-29 19:00:00,2026-08-29 23:48:00,2026-08-29 23:48:00,IN_TRANSIT,75,301.5
SHP-0684,ORD-0684,CAR-005,R-012,MAD-01,PAR-01,2026-08-14 10:00:00,2026-08-15 00:54:00,2026-08-15 00:54:00,IN_TRANSIT,10,1197.26
SHP-0685,ORD-0685,CAR-001,R-007,FRA-01,PAR-01,2026-08-15 18:00:00,2026-08-16 01:06:00,2026-08-16 01:06:00,IN_TRANSIT,50,519.44
SHP-0686,ORD-0686,CAR-005,R-001,PAR-01,BRU-01,2026-08-16 08:00:00,2026-08-16 11:48:00,2026-08-16 11:48:00,IN_TRANSIT,200,307.4
SHP-0687,ORD-0687,CAR-004,R-002,PAR-01,FRA-01,2026-08-07 17:00:00,2026-08-08 00:06:00,2026-08-08 00:06:00,IN_TRANSIT,150,692.58
SHP-0688,ORD-0688,CAR-001,R-004,FRA-01,MAD-01,2026-08-08 08:00:00,2026-08-08 11:48:00,2026-08-08 11:48:00,IN_TRANSIT,10,280.67
SHP-0689,ORD-0689,CAR-004,R-008,FRA-01,MIL-01,2026-08-30 17:00:00,2026-08-31 00:24:00,2026-08-31 00:24:00,IN_TRANSIT,200,724.08
SHP-0690,ORD-0690,CAR-002,R-012,MAD-01,FRA-01,2026-08-11 19:00:00,2026-08-12 09:54:00,2026-08-12 09:54:00,IN_TRANSIT,75,1405.48
SHP-0691,ORD-0691,CAR-004,R-002,PAR-01,FRA-01,2026-08-11 22:00:00,2026-08-12 05:06:00,2026-08-12 05:06:00,IN_TRANSIT,10,692.58
SHP-0692,ORD-0692,CAR-002,R-012,BRU-01,MIL-01,2026-08-12 01:00:00,2026-08-12 15:54:00,2026-08-12 15:54:00,IN_TRANSIT,200,1405.48
SHP-0693,ORD-0693,CAR-006,R-011,FRA-01,MAD-01,2026-08-20 19:00:00,2026-08-21 11:00:00,2026-08-21 11:00:00,IN_TRANSIT,10,1005.84
SHP-0694,ORD-0694,CAR-003,R-010,BRU-01,MIL-01,2026-08-17 08:00:00,2026-08-18 00:00:00,2026-08-18 00:00:00,IN_TRANSIT,50,1061.72
SHP-0695,ORD-0695,CAR-003,R-009,FRA-01,MAD-01,2026-08-12 15:00:00,2026-08-12 22:24:00,2026-08-12 22:24:00,IN_TRANSIT,10,491.34
SHP-0696,ORD-0696,CAR-005,R-001,BRU-01,MAD-01,2026-08-23 20:00:00,2026-08-23 23:48:00,2026-08-23 23:48:00,IN_TRANSIT,150,307.4
SHP-0697,ORD-0697,CAR-006,R-012,MAD-01,PAR-01,2026-08-09 11:00:00,2026-08-10 01:54:00,2026-08-10 01:54:00,IN_TRANSIT,10,936.99
SHP-0698,ORD-0698,CAR-005,R-003,PAR-01,MAD-01,2026-08-29 02:00:00,2026-08-29 16:54:00,2026-08-29 16:54:00,IN_TRANSIT,25,1197.26
SHP-0699,ORD-0699,CAR-005,R-009,MIL-01,FRA-01,2026-08-03 01:00:00,2026-08-03 08:24:00,2026-08-03 08:24:00,IN_TRANSIT,200,594.78
SHP-0700,ORD-0700,CAR-004,R-010,MAD-01,FRA-01,2026-08-22 05:00:00,2026-08-22 21:00:00,2026-08-22 21:00:00,IN_TRANSIT,50,1564.64
SHP-0701,ORD-0701,CAR-005,R-002,MIL-01,BRU-01,2026-08-30 16:00:00,2026-08-30 23:06:00,2026-08-30 23:06:00,IN_TRANSIT,10,568.9
SHP-0702,ORD-0702,CAR-004,R-003,PAR-01,MAD-01,2026-08-09 15:00:00,2026-08-10 05:54:00,2026-08-10 05:54:00,IN_TRANSIT,50,1457.54
SHP-0703,ORD-0703,CAR-005,R-009,MIL-01,PAR-01,2026-08-16 09:00:00,2026-08-16 16:24:00,2026-08-16 16:24:00,IN_TRANSIT,50,594.78
SHP-0704,ORD-0704,CAR-002,R-003,PAR-01,MAD-01,2026-08-06 23:00:00,2026-08-07 13:54:00,2026-08-07 13:54:00,IN_TRANSIT,10,1405.48
SHP-0705,ORD-0705,CAR-005,R-010,MIL-01,MAD-01,2026-08-04 19:00:00,2026-08-05 11:00:00,2026-08-05 11:00:00,IN_TRANSIT,100,1285.24
SHP-0706,ORD-0706,CAR-004,R-008,FRA-01,MAD-01,2026-08-04 19:00:00,2026-08-05 02:24:00,2026-08-05 02:24:00,IN_TRANSIT,200,724.08
SHP-0707,ORD-0707,CAR-003,R-010,MIL-01,MAD-01,2026-08-11 20:00:00,2026-08-12 12:00:00,2026-08-12 12:00:00,IN_TRANSIT,200,1061.72
SHP-0708,ORD-0708,CAR-003,R-010,MIL-01,PAR-01,2026-08-28 16:00:00,2026-08-29 08:00:00,2026-08-29 08:00:00,IN_TRANSIT,150,1061.72
SHP-0709,ORD-0709,CAR-002,R-012,BRU-01,MIL-01,2026-08-12 15:00:00,2026-08-13 05:54:00,2026-08-13 05:54:00,IN_TRANSIT,75,1405.48
SHP-0710,ORD-0710,CAR-006,R-011,MAD-01,MIL-01,2026-08-07 11:00:00,2026-08-08 03:00:00,2026-08-08 03:00:00,IN_TRANSIT,200,1005.84
SHP-0711,ORD-0711,CAR-006,R-008,FRA-01,MIL-01,2026-08-23 22:00:00,2026-08-24 05:24:00,2026-08-24 05:24:00,IN_TRANSIT,75,465.48
SHP-0712,ORD-0712,CAR-002,R-006,FRA-01,BRU-01,2026-08-26 21:00:00,2026-08-27 01:48:00,2026-08-27 01:48:00,IN_TRANSIT,50,452.25
SHP-0713,ORD-0713,CAR-002,R-005,BRU-01,FRA-01,2026-08-06 20:00:00,2026-08-07 00:48:00,2026-08-07 00:48:00,IN_TRANSIT,50,452.25
SHP-0714,ORD-0714,CAR-002,R-001,PAR-01,BRU-01,2026-08-22 17:00:00,2026-08-22 20:48:00,2026-08-22 20:48:00,IN_TRANSIT,10,360.86
SHP-0715,ORD-0715,CAR-002,R-012,FRA-01,MAD-01,2026-08-22 17:00:00,2026-08-23 07:54:00,2026-08-23 07:54:00,IN_TRANSIT,75,1405.48
SHP-0716,ORD-0716,CAR-003,R-003,PAR-01,MAD-01,2026-08-26 01:00:00,2026-08-26 15:54:00,2026-08-26 15:54:00,IN_TRANSIT,100,989.04
SHP-0717,ORD-0717,CAR-005,R-001,PAR-01,BRU-01,2026-08-10 10:00:00,2026-08-10 13:48:00,2026-08-10 13:48:00,IN_TRANSIT,25,307.4
SHP-0718,ORD-0718,CAR-006,R-012,MAD-01,PAR-01,2026-08-09 11:00:00,2026-08-10 01:54:00,2026-08-10 01:54:00,IN_TRANSIT,200,936.99
SHP-0719,ORD-0719,CAR-004,R-012,MAD-01,PAR-01,2026-08-12 12:00:00,2026-08-13 02:54:00,2026-08-13 02:54:00,IN_TRANSIT,75,1457.54
SHP-0720,ORD-0720,CAR-001,R-010,MIL-01,MAD-01,2026-08-27 03:00:00,2026-08-27 19:00:00,2026-08-27 19:00:00,IN_TRANSIT,200,1173.48
SHP-0721,ORD-0721,CAR-005,R-001,PAR-01,BRU-01,2026-08-17 21:00:00,2026-08-18 00:48:00,2026-08-18 00:48:00,IN_TRANSIT,10,307.4
SHP-0722,ORD-0722,CAR-005,R-004,BRU-01,PAR-01,2026-08-28 23:00:00,2026-08-29 02:48:00,2026-08-29 02:48:00,IN_TRANSIT,10,307.4
SHP-0723,ORD-0723,CAR-003,R-001,PAR-01,BRU-01,2026-08-05 10:00:00,2026-08-05 13:48:00,2026-08-05 13:48:00,IN_TRANSIT,75,253.94
SHP-0724,ORD-0724,CAR-001,R-012,BRU-01,MAD-01,2026-08-08 19:00:00,2026-08-09 09:54:00,2026-08-09 09:54:00,IN_TRANSIT,75,1093.16
SHP-0725,ORD-0725,CAR-003,R-009,MIL-01,FRA-01,2026-08-24 21:00:00,2026-08-25 04:24:00,2026-08-25 04:24:00,IN_TRANSIT,25,491.34
SHP-0726,ORD-0726,CAR-004,R-006,FRA-01,MAD-01,2026-08-26 21:00:00,2026-08-27 01:48:00,2026-08-27 01:48:00,IN_TRANSIT,100,469.0
SHP-0727,ORD-0727,CAR-006,R-010,MIL-01,MAD-01,2026-08-19 17:00:00,2026-08-20 09:00:00,2026-08-20 09:00:00,IN_TRANSIT,200,1005.84
SHP-0728,ORD-0728,CAR-003,R-002,PAR-01,FRA-01,2026-08-04 08:00:00,2026-08-04 15:06:00,2026-08-04 15:06:00,IN_TRANSIT,10,469.96
SHP-0729,ORD-0729,CAR-001,R-007,FRA-01,PAR-01,2026-08-13 05:00:00,2026-08-13 12:06:00,2026-08-13 12:06:00,IN_TRANSIT,75,519.44
SHP-0730,ORD-0730,CAR-006,R-010,MIL-01,MAD-01,2026-08-26 11:00:00,2026-08-27 03:00:00,2026-08-27 03:00:00,IN_TRANSIT,50,1005.84
SHP-0731,ORD-0731,CAR-002,R-002,BRU-01,MAD-01,2026-08-04 17:00:00,2026-08-05 00:06:00,2026-08-05 00:06:00,IN_TRANSIT,75,667.84
SHP-0732,ORD-0732,CAR-002,R-007,FRA-01,PAR-01,2026-08-19 11:00:00,2026-08-19 18:06:00,2026-08-19 18:06:00,IN_TRANSIT,50,667.84
SHP-0733,ORD-0733,CAR-001,R-009,PAR-01,MIL-01,2026-08-06 05:00:00,2026-08-06 12:24:00,2026-08-06 12:24:00,IN_TRANSIT,100,543.06
SHP-0734,ORD-0734,CAR-003,R-002,PAR-01,FRA-01,2026-08-25 05:00:00,2026-08-25 12:06:00,2026-08-25 12:06:00,IN_TRANSIT,25,469.96
SHP-0735,ORD-0735,CAR-006,R-009,MIL-01,FRA-01,2026-08-28 01:00:00,2026-08-28 08:24:00,2026-08-28 08:24:00,IN_TRANSIT,25,465.48
SHP-0736,ORD-0736,CAR-002,R-010,MIL-01,MAD-01,2026-08-23 21:00:00,2026-08-24 13:00:00,2026-08-24 13:00:00,IN_TRANSIT,25,1508.76
SHP-0737,ORD-0737,CAR-004,R-012,MAD-01,PAR-01,2026-08-18 15:00:00,2026-08-19 05:54:00,2026-08-19 05:54:00,IN_TRANSIT,75,1457.54
SHP-0738,ORD-0738,CAR-004,R-008,FRA-01,MIL-01,2026-08-01 22:00:00,2026-08-02 05:24:00,2026-08-02 05:24:00,IN_TRANSIT,75,724.08
SHP-0739,ORD-0739,CAR-004,R-010,MAD-01,BRU-01,2026-08-09 07:00:00,2026-08-09 23:00:00,2026-08-09 23:00:00,IN_TRANSIT,200,1564.64
SHP-0740,ORD-0740,CAR-002,R-002,PAR-01,FRA-01,2026-08-16 09:00:00,2026-08-16 16:06:00,2026-08-16 16:06:00,IN_TRANSIT,75,667.84
SHP-0741,ORD-0741,CAR-003,R-002,MAD-01,BRU-01,2026-08-30 04:00:00,2026-08-30 11:06:00,2026-08-30 11:06:00,IN_TRANSIT,10,469.96
SHP-0742,ORD-0742,CAR-004,R-009,MIL-01,FRA-01,2026-08-08 05:00:00,2026-08-08 12:24:00,2026-08-08 12:24:00,IN_TRANSIT,25,724.08
SHP-0743,ORD-0743,CAR-004,R-009,MIL-01,FRA-01,2026-08-19 08:00:00,2026-08-19 15:24:00,2026-08-19 15:24:00,IN_TRANSIT,10,724.08
SHP-0744,ORD-0744,CAR-003,R-006,FRA-01,MAD-01,2026-08-01 12:00:00,2026-08-01 16:48:00,2026-08-01 16:48:00,IN_TRANSIT,75,318.25
SHP-0745,ORD-0745,CAR-006,R-007,FRA-01,MAD-01,2026-08-09 11:00:00,2026-08-09 18:06:00,2026-08-09 18:06:00,IN_TRANSIT,75,445.23
SHP-0746,ORD-0746,CAR-002,R-004,MIL-01,PAR-01,2026-08-25 00:00:00,2026-08-25 03:48:00,2026-08-25 03:48:00,IN_TRANSIT,150,360.86
SHP-0747,ORD-0747,CAR-002,R-009,MIL-01,FRA-01,2026-08-23 10:00:00,2026-08-23 17:24:00,2026-08-23 17:24:00,IN_TRANSIT,150,698.22
SHP-0748,ORD-0748,CAR-003,R-003,MAD-01,BRU-01,2026-08-14 16:00:00,2026-08-15 06:54:00,2026-08-15 06:54:00,IN_TRANSIT,100,989.04
SHP-0749,ORD-0749,CAR-004,R-003,PAR-01,MAD-01,2026-08-24 02:00:00,2026-08-24 16:54:00,2026-08-24 16:54:00,IN_TRANSIT,100,1457.54
SHP-0750,ORD-0750,CAR-004,R-005,BRU-01,FRA-01,2026-08-14 01:00:00,2026-08-14 05:48:00,2026-08-14 05:48:00,IN_TRANSIT,100,469.0
SHP-1003,ORD-1003,CAR-006,R-005,BRU-01,FRA-01,2026-08-20 08:00:00,2026-08-20 12:48:00,2026-08-20 12:48:00,IN_TRANSIT,120,301.5
